Depth,GR,RT,nphi,sw,PHIE,VSH,RHOB,VS,VP,pimpmod,simpmod,vpvsmod,EPSILON,GAMA,DELTA,c11,c13,c33,c44,c66,a,b,c,a_ratio,b_ratio,c_ratio,crack_density,profundidad,VP_0,VP_45,VP_90,VP_Backus_5,VP_Backus_10,VP_Backus_15,VP_Backus_20,VP_Backus_30,VP_Backus_50,VP_Backus,Diff_Backus,Diff_Backus_%,RF_pred_VP_0,PNN_pred_VP_0,CNN_pred_VP_0,RF_pred_VP_45,PNN_pred_VP_45,CNN_pred_VP_45,RF_pred_VP_90,PNN_pred_VP_90,CNN_pred_VP_90,RF_pred_VP_Backus,PNN_pred_VP_Backus,CNN_pred_VP_Backus
2608.9355,81.6965,1.5697,0.3148,1,0.0001,0.6904,2.4174,1852.8542,3508.5127,8481.4785,4479.0898,1.8936,0.069045,0.103563,0.055234,33866571353,21557892183,29757375386,8299100243,10018059680,8481478.601,8402483655,3759.316712,-0.006185953,-0.017900444,-0.012965599,0.02148523,715,3508.5127,3617.521312,3750.757959,3516.699045,3546.282406,3569.670426,3570.130395,3535.345134,3472.083116,3546.282406,37.76970613,1.076516158,3508.637878,3485.36609,3379.4302,3618.339044,3602.023901,3475.5918,3744.162106,3743.509444,3597.3894,3528.032305,3471.390873,3265.6719
2609.0879,77.3446,1.6189,0.3146,1,0.0001,0.6048,2.4131,1839.3326,3493.0896,8429.1748,4438.4937,1.8991,0.060485,0.090723,0.048386,33005685796,20902912246,29443861831,8163865784,9645166575,8429174.514,8253413660,3710.889543,0.010359869,0.027209196,0.004344557,0.018917384,716,3493.0896,3588.163639,3704.369124,3522.499836,3531.992456,3537.627151,3572.460488,3535.714821,3472.477855,3531.992456,38.90285637,1.113709089,3493.527467,3480.80607,3359.902,3589.499739,3585.087287,3452.2222,3704.765894,3706.929704,3562.5525,3497.938645,3493.414894,3250.7324
2609.2405,81.2844,1.4881,0.3109,1,0.0001,0.5732,2.42,1862.4935,3519.4023,8516.9541,4507.2344,1.8896,0.057325,0.085983,0.045858,33411172251,20887556267,29974585969,8394694531,9838296571,8516953.566,8481065475,3727.046787,0.01247546,0.037970275,0.012800763,0.017963054,717,3519.4023,3610.187922,3721.152037,3523.194465,3527.318279,3521.752649,3563.217055,3528.259032,3472.508104,3527.318279,7.915979474,0.224923973,3519.77735,3501.124933,3390.2324,3610.366553,3605.600601,3483.2422,3720.609506,3729.950083,3594.323,3510.849372,3495.530633,3269.5745
2609.3928,83.6892,1.491,0.3013,1,0.0001,0.5748,2.4196,1898.4462,3564.1726,8623.8721,4593.4805,1.8774,0.057485,0.086223,0.045986,34270797624,21185207176,30736968370,8720475459,10224286570,8623872.023,8809285738,3775.062494,-0.010046,-0.029067254,-0.008177711,0.018011458,718,3564.1726,3656.369726,3769.059062,3521.479251,3520.203251,3512.213327,3539.383618,3520.833035,3474.254536,3520.203251,-43.96934947,-1.233648154,3564.327157,3524.511547,3424.264,3657.428564,3633.738101,3518.4438,3773.127978,3757.190438,3636.1267,3507.030337,3485.299306,3290.4482
2609.5452,93.1735,1.5827,0.286,1,0.0001,0.5848,2.4175,1871.6038,3531.6113,8537.6709,4524.6021,1.8869,0.058485,0.087723,0.046786,33678581175,21036769642,30151732970,8468262646,9953985454,8537670.318,8556909699,3744.317007,-0.010060356,-0.028918295,-0.007814286,0.018313783,719,3531.6113,3624.555363,3738.157587,3523.89404,3506.130922,3507.490455,3514.55282,3512.31452,3472.751843,3506.130922,-25.4803778,-0.721494401,3531.391031,3505.587742,3393.562,3632.816064,3611.805009,3486.5652,3737.286812,3739.487501,3600.3987,3498.186072,3495.099627,3271.3733
2609.6975,90.0485,1.6183,0.2628,1,0.0001,0.5965,2.4149,1845.4369,3500.0244,8452.209,4456.5459,1.8966,0.059655,0.089478,0.047722,33112477735,20900115124,29582937466,8224273641,9696056755,8452208.924,8313002153,3715.171866,0.001959331,0.005152619,0.000821151,0.018667058,720,3500.0244,3593.97993,3708.818356,3523.714446,3498.270798,3497.010625,3496.873192,3502.119201,3468.086576,3498.270798,-1.753602222,-0.050102571,3499.860305,3486.770209,3367.3662,3594.309573,3590.875287,3459.8643,3708.432185,3713.725285,3570.705,3494.399151,3495.673182,3255.0637
2609.8501,87.2374,1.7228,0.2585,1,0.0001,0.5905,2.4162,1849.8181,3505.002,8468.7852,4469.5303,1.8948,0.059055,0.088578,0.047242,33188983553,20897370116,29683111280,8267818405,9732512042,8468785.832,8355946428,3718.223837,0.005293111,0.013915317,0.002225604,0.018485951,721,3505.002,3598.144799,3711.989893,3489.913436,3497.229926,3486.230992,3481.352287,3499.116363,3465.733421,3497.229926,-7.772073798,-0.22174235,3504.893994,3490.707366,3372.9883,3596.423579,3594.724384,3465.6018,3712.494739,3718.293558,3576.6416,3495.460408,3496.498409,3258.5994
2610.0024,82.8585,1.7775,0.2709,1,0.0001,0.5743,2.4197,1861.7054,3518.5068,8513.7305,4504.7686,1.8899,0.057435,0.086148,0.045946,33396622157,20887889774,29955620079,8386551947,9831521301,8513730.904,8473034845,3726.508346,-0.030966047,-0.09747981,-0.020405631,0.017996333,722,3518.5068,3609.443488,3720.592238,3473.697282,3495.975627,3473.261378,3469.478255,3489.332049,3466.230134,3495.975627,-22.53117283,-0.640361782,3518.242495,3500.528838,3388.7332,3610.366553,3604.929298,3481.7183,3720.067386,3729.24998,3592.882,3494.874156,3495.598615,3268.6582
2610.1548,85.9899,1.627,0.3037,1,0.0001,0.7195,2.4293,1766.9417,3397.7419,8254.1348,4292.4316,1.923,0.071955,0.107928,0.057562,32081434437,21004335239,28045418291,7584476162,9221630848,8254134.398,7686064929,3651.237181,0.021739545,0.058910279,0.019407572,0.022352519,723,3397.7419,3507.758234,3642.226418,3473.312285,3487.248854,3461.414296,3455.933334,3471.449422,3468.22682,3487.248854,89.50695389,2.634307034,3397.905111,3385.094505,3342.5579,3508.379966,3505.772137,3438.7764,3643.894767,3649.403052,3545.7434,3420.415479,3404.43548,3249.7227
2610.3071,85.9837,1.641,0.331,1,0.0001,0.7606,2.445,1813.4904,3450.1187,8435.54,4433.9839,1.9025,0.076065,0.114093,0.06085,33531148022,21658881023,29103615063,8040987469,9875828235,8435540.222,8152455895,3722.790927,0.011714969,0.03871919,0.016153037,0.023572649,724,3450.1187,3568.21195,3712.551979,3468.49611,3468.375212,3449.524459,3445.506341,3455.963925,3474.781759,3468.375212,18.25651181,0.529156049,3449.902923,3436.771081,3394.5295,3569.419456,3556.310953,3493.0625,3717.514814,3703.747064,3617.5278,3452.400905,3429.429371,3278.132
2610.4597,82.69,1.636,0.3423,1,0.0001,0.7841,2.4399,1850.6478,3498.071,8534.9434,4515.3955,1.8902,0.078415,0.117618,0.06273,34538129200,22116914754,29855838109,8356406873,10322134600,8534943.433,8474303004,3783.413611,-0.006889343,-0.018090405,-0.00291224,0.024267789,725,3498.071,3621.504808,3772.372237,3451.530268,3448.821863,3436.142083,3434.796832,3447.826622,3483.726693,3448.821863,-49.24913661,-1.40789414,3498.096017,3485.923686,3417.4795,3623.362978,3617.878141,3517.609,3772.344947,3770.794048,3646.5544,3456.780304,3466.733209,3294.405
2610.6121,85.6904,1.5853,0.3426,1,0.0001,0.805,2.4353,1835.2841,3480.6165,8476.3457,4469.4673,1.8965,0.080505,0.120753,0.064402,34253170669,22094233157,29502907528,8202742397,10183753903,8476345.362,8322377765,3772.411429,-0.018903442,-0.050063753,-0.008058659,0.024884506,726,3480.6165,3606.707924,3760.823531,3447.101206,3432.143705,3420.584386,3427.817326,3441.209451,3486.283163,3432.143705,-48.4727951,-1.392649696,3480.830657,3462.632461,3414.3804,3605.858204,3593.44133,3514.3586,3758.079494,3746.993794,3638.942,3453.708624,3450.316257,3292.8967
2610.7644,80.2837,1.7189,0.3444,1,0.0001,0.8624,2.4229,1793.2998,3432.9185,8317.6182,4344.9858,1.9143,0.086245,0.129363,0.068994,33478934174,22014486079,28553705510,7791862678,9807820141,8317618.234,7915985929,3742.133016,-0.013431038,-0.044371347,-0.009804008,0.026571016,727,3432.9185,3566.149209,3728.990556,3424.300181,3413.504519,3406.308517,3421.633987,3436.212921,3483.436003,3413.504519,-19.41398124,-0.565524094,3433.418807,3408.894036,3415.4893,3560.695594,3538.117969,3518.082,3725.913879,3699.420771,3636.35,3426.457697,3428.149992,3300.8606
2610.9167,76.2327,2.1546,0.3482,1,0.0001,0.9304,2.4306,1749.8429,3376.3889,8206.6504,4253.168,1.9295,0.093045,0.139563,0.074434,32865183813,21967307625,27708844871,7442376095,9519736764,8206650.86,7572421542,3705.62437,-8.93E-05,-0.014045923,-0.006667095,0.028555438,728,3376.3889,3517.757459,3690.545005,3391.939621,3393.968147,3397.694135,3413.661331,3429.707703,3480.472613,3393.968147,17.57924722,0.520652322,3376.277019,3375.002582,3426.1106,3513.048015,3506.39639,3533.543,3687.297628,3670.689305,3652.069,3403.090228,3422.607443,3318.922
2611.0691,72.8851,2.7866,0.3498,1,0.0001,0.9755,2.4577,1727.2073,3338.8608,8205.918,4244.9575,1.9331,0.097555,0.146328,0.078042,32744124013,21998131690,27398418566,7331921377,9477652160,8205918.188,7466803384,3681.000797,-0.001323284,-0.003621728,-0.000597724,0.029863633,729,3338.8608,3485.434285,3664.583365,3360.229451,3386.942646,3388.853552,3405.289262,3422.377407,3479.001594,3386.942646,48.08184607,1.440067405,3338.779183,3353.151773,3445.0166,3483.837134,3485.634414,3558.0874,3660.820823,3653.10988,3683.1995,3400.313003,3412.364021,3337.19
2611.2217,72.8931,2.856,0.3476,1,0.0001,0.9795,2.4569,1724.2765,3335.5312,8195.0664,4236.3745,1.9345,0.097955,0.146928,0.078362,32690080675,21988914002,27334900348,7304681742,9451206300,8195066.605,7439809566,3678.801232,0.000774722,-0.005825521,-0.010934966,0.029979357,730,3335.5312,3482.558914,3662.263159,3338.29449,3373.585208,3378.488861,3400.62074,3414.979744,3473.886627,3373.585208,38.05400835,1.140868008,3335.393731,3350.22485,3445.6494,3481.184638,3482.344882,3558.651,3656.688893,3650.609174,3683.3242,3393.512831,3410.556713,3338.078
2611.374,68.8177,3.0032,0.3396,1,0.0001,0.9172,2.4704,1715.546,3319.8745,8201.418,4238.085,1.9352,0.091725,0.137583,0.073378,32222595961,21616418156,27227678365,7270629492,9271259527,8201417.965,7396594793,3638.79281,-0.010109847,-0.018393324,-0.00457946,0.028171361,731,3319.8745,3456.90481,3624.389989,3328.847835,3361.106487,3377.985886,3397.545794,3410.941676,3470.005031,3361.106487,41.23198657,1.241974254,3319.718417,3339.204279,3417.8306,3457.08598,3467.546954,3529.024,3622.09784,3631.528848,3653.7788,3375.988322,3393.476472,3318.2712
2611.5264,67.6912,3.1521,0.3306,1,0.0001,0.8667,2.4444,1709.5549,3321.437,8118.9209,4178.8364,1.9429,0.086675,0.130008,0.069338,31641123169,21288370887,26966483290,7143949556,9001490744,8118920.603,7261790382,3622.1672,-0.001405251,0.0010449,0.006160253,0.026696933,732,3321.437,3450.983838,3609.322552,3324.350521,3350.388251,3376.940387,3392.402577,3413.844992,3460.436472,3350.388251,28.951251,0.871648356,3321.36989,3325.494895,3376.0955,3452.078777,3451.831351,3479.1924,3611.35484,3611.30688,3592.0742,3354.144565,3369.014379,3286.565
2611.6787,69.6767,3.4176,0.3161,1,0.0001,0.9067,2.4357,1712.8467,3328.6199,8107.519,4171.9805,1.9433,0.090675,0.136008,0.072538,31880916093,21508546240,26986850715,7145963387,9089779763,8107519.49,7269382190,3644.549536,-0.005004391,-0.013584427,-0.002219736,0.027865456,733,3328.6199,3464.43841,3630.442509,3330.828856,3343.115298,3373.019556,3386.182596,3416.872126,3446.685029,3343.115298,14.4953984,0.43547773,3328.571547,3332.887147,3394.7493,3462.613685,3460.000546,3497.64,3628.99841,3622.718243,3611.4314,3365.801911,3383.379537,3299.4402
2611.8313,67.4683,4.2477,0.3149,1,0.0001,0.9214,2.4325,1702.0564,3316.3608,8067.0474,4140.252,1.9484,0.092145,0.138213,0.073714,31683595292,21475540320,26753240585,7046942743,8994900937,8067047.646,7171299503,3636.468568,0.011945105,0.040837917,0.009319342,0.028293626,734,3316.3608,3453.872871,3621.946866,3340.604527,3344.457245,3367.774625,3381.983451,3418.200522,3433.885721,3344.457245,28.09644503,0.847207126,3316.454199,3319.601824,3397.2952,3452.851682,3448.129068,3499.8445,3620.646328,3611.164503,3611.9854,3361.554555,3370.817993,3302.8262
2611.9836,70.4006,5.0117,0.3179,1,0.0001,0.8589,2.4237,1741.5592,3368.3984,8163.9878,4221.0171,1.9341,0.085895,0.128838,0.068714,32223711087,21523373505,27499561429,7351151047,9245366244,8163987.202,7470222591,3670.516468,0.004585477,0.007515304,-0.004759545,0.026468481,735,3368.3984,3498.594577,3657.726981,3347.95005,3353.748374,3364.946468,3374.804039,3422.214849,3423.114819,3353.748374,-14.65002642,-0.434925584,3367.881262,3364.087893,3380.3728,3492.361617,3489.969358,3480.646,3648.687185,3650.222477,3591.7368,3375.302635,3404.531409,3284.1318
2612.136,69.2155,4.7991,0.3314,1,0.0001,0.8095,2.4344,1745.1249,3369.0063,8201.5098,4248.332,1.9305,0.080955,0.121428,0.064762,32104660008,21309324325,27630935277,7413870055,9214372882,8201508.937,7526575071,3653.087989,0.000518885,-0.004099537,-0.007483157,0.025017107,736,3369.0063,3491.736673,3641.744205,3360.213734,3363.638454,3360.820828,3369.374855,3420.477457,3417.4088,3363.638454,-5.367845792,-0.159330239,3368.894265,3365.187611,3363.0273,3486.909051,3489.72594,3462.1,3630.417917,3645.484642,3574.3723,3396.872946,3399.324559,3270.2292
2612.2883,72.2094,4.7216,0.3432,1,0.0001,0.7672,2.4436,1738.9479,3358.0642,8205.7656,4249.293,1.9311,0.076725,0.115083,0.061378,31783877588,21036076965,27555487961,7389299293,9090064754,8205765.679,7495782759,3625.853384,0.010566145,0.031020849,0.008272707,0.023768063,737,3358.0642,3474.003885,3615.711676,3383.670806,3371.559932,3358.621772,3374.209989,3416.697944,3412.22688,3371.559932,13.49573234,0.401890242,3358.08661,3355.399103,3355.2395,3474.526498,3477.9539,3452.2012,3618.105502,3628.788719,3564.8855,3376.31548,3388.295716,3261.5657
2612.4409,70.7456,6.4073,0.35,1,0.0001,0.7549,2.4462,1765.5337,3390.127,8292.9277,4318.8481,1.9202,0.075495,0.113238,0.060394,32359026533,21205247188,28114081384,7625072637,9351968588,8292928.667,7731952457,3655.973422,0.010558393,0.035769744,0.015339309,0.023403767,738,3390.127,3505.297242,3646.064638,3397.10085,3378.432683,3361.919834,3382.738335,3412.364484,3406.113093,3378.432683,-11.69431725,-0.344952188,3390.233864,3385.597898,3369.9395,3506.524984,3507.718907,3466.1492,3645.982895,3655.974204,3582.4253,3391.23186,3407.281525,3264.9558
2612.5933,67.2706,8.0278,0.3492,1,0.0001,0.7802,2.4407,1799.1543,3433.8315,8380.9531,4391.1958,1.9086,0.078025,0.117033,0.062418,33269707277,21638622589,28778778839,7900438986,9749663137,8380952.542,8013528342,3712.485852,-0.006355015,-0.008970183,0.008484571,0.024152551,739,3433.8315,3554.395899,3701.756203,3403.094395,3377.038756,3378.896056,3393.65365,3415.658919,3398.517782,3377.038756,-56.79274362,-1.653917602,3433.579123,3419.215239,3386.009,3554.651907,3541.012473,3485.668,3706.34391,3692.184914,3607.0078,3403.010442,3422.110863,3276.9863
2612.7456,70.9038,9.046,0.3423,1,0.0001,0.8587,2.4237,1796.0221,3436.0112,8327.8604,4353.019,1.9131,0.085875,0.128808,0.068698,33529182648,22020629340,28614621419,7818117901,9832190163,8327860.345,7941966966,3744.118706,-0.005695635,-0.023609644,-0.006441877,0.026462621,740,3436.0112,3568.78984,3731.078662,3409.475496,3376.023751,3397.817097,3409.064702,3412.556047,3394.415738,3376.023751,-59.98744889,-1.745845557,3435.185502,3411.212063,3414.5742,3563.922117,3540.372442,3516.8413,3728.706213,3701.444317,3635.7761,3411.466619,3428.992083,3299.5237
2612.8979,69.8393,9.2221,0.3436,1,0.0001,0.9035,2.4364,1769.4707,3398.6877,8280.5625,4311.1382,1.9207,0.090355,0.135528,0.072282,33228776597,22021995570,28143046639,7628433106,9696165670,8280562.712,7756656124,3720.077073,0.011313174,0.01660707,-0.001617742,0.027772159,741,3398.6877,3536.875793,3705.776127,3394.033117,3377.684003,3415.819978,3414.674024,3404.90497,3384.492411,3377.684003,-21.00369652,-0.617994308,3398.330105,3390.614481,3422.8938,3533.431413,3522.060752,3529.1462,3707.763894,3685.729174,3650.334,3449.649395,3428.607944,3311.3625
2613.0503,65.6763,9.2047,0.3428,1,0.0001,0.9148,2.4709,1771.6588,3389.3618,8374.7744,4377.5918,1.9131,0.091485,0.137223,0.073186,33578768264,22131986665,28385139322,7755598909,9884092008,8374774.072,7886547023,3714.063811,-0.022830668,-0.069349542,-0.021332423,0.02810147,742,3389.3618,3528.894199,3699.437564,3368.411183,3398.372905,3438.270433,3418.296898,3395.148037,3379.906882,3398.372905,9.011104831,0.265864353,3389.577846,3391.417844,3443.9678,3528.789858,3524.264961,3558.1497,3698.855795,3688.324277,3689.464,3425.364532,3432.180806,3327.4617
2613.2029,67.8129,8.9857,0.3427,1,0.0001,0.9229,2.4692,1711.3767,3315.1379,8185.7383,4225.731,1.9371,0.092295,0.138438,0.073834,32146043451,21604304023,27136851950,7231818169,9234135056,8185738.503,7358152318,3635.672939,0.000776451,-0.00261309,-0.006419325,0.028337279,743,3315.1379,3452.823036,3621.108552,3358.487858,3423.311871,3443.568391,3421.637642,3387.537269,3378.145854,3423.311871,108.1739708,3.263030803,3315.06881,3333.992678,3416.9211,3453.12984,3462.619993,3528.142,3620.39767,3627.377765,3652.328,3408.523852,3389.928064,3318.4236
2613.3552,64.1716,8.0672,0.338,1,0.0001,0.8845,2.4775,1706.8903,3306.5981,8192.0967,4228.8203,1.9372,0.088455,0.132678,0.070762,31880104762,21379418647,27087971690,7218133064,9133507982,8192096.793,7338949906,3612.409122,0.021615804,0.066473155,0.008463803,0.027217549,744,3306.5981,3438.214757,3599.083235,3393.664498,3444.319006,3445.003691,3430.200436,3382.133868,3370.430507,3444.319006,137.7209056,4.165033109,3306.508553,3325.723413,3410.2383,3439.662589,3453.463425,3515.9087,3601.185164,3614.423845,3641.5327,3408.736606,3374.472245,3309.7017
2613.5076,66.5522,7.0067,0.3371,1,0.0001,0.7348,2.473,1768.9578,3384.9993,8371.1035,4374.6328,1.9136,0.073485,0.110223,0.058786,32500746890,21142930108,28336178705,7738540530,9444470835,8371103.269,7843372621,3643.113596,0.07004631,0.191987591,0.033648385,0.022807382,745,3384.9993,3496.933611,3633.745974,3437.261005,3466.236394,3446.92632,3432.381063,3375.647222,3367.108479,3466.236394,81.23709371,2.399914639,3385.149215,3390.505783,3406.939,3498.771683,3508.567104,3502.787,3635.560952,3652.265987,3619.5078,3431.507989,3410.690159,3281.2483
2613.6599,65.7058,6.3003,0.3284,1,0.0001,0.4922,2.5032,1940.2892,3586.8059,8978.4932,4856.9321,1.8486,0.049225,0.073833,0.039378,35374604603,20957510862,32204109976,9423852560,10815435172,8978492.529,9503465431,3767.784206,0.002238221,0.014284548,0.004991391,0.015500727,746,3586.8059,3666.256341,3763.36642,3496.117371,3467.282151,3454.181727,3427.235072,3376.068998,3365.428024,3467.282151,-119.5237487,-3.332317164,3586.613499,3587.227974,3603.9988,3673.28974,3676.458518,3704.8599,3762.833896,3756.627722,3821.0002,3472.01095,3432.610945,3414.7249
2613.8125,67.1079,5.7589,0.3212,1,0.0001,0.454,2.4868,1961.2998,3618.5503,8998.6104,4877.3604,1.845,0.045405,0.068103,0.036322,35518874632,20805311415,32561926121,9565965865,10868907811,8998610.886,9640192355,3786.637704,-0.020634674,-0.038690052,-0.001645656,0.014331296,747,3618.5503,3692.483615,3782.850576,3569.913628,3466.347825,3448.930971,3417.979425,3375.097575,3363.438435,3466.347825,-152.2024755,-4.206172718,3618.919909,3610.024656,3605.8418,3693.851508,3681.422332,3710.042,3781.556013,3754.278781,3818.3296,3476.771107,3440.539713,3417.3188
2613.9648,69.4368,6.5804,0.3179,1,0.0001,0.4666,2.4431,1940.5233,3608.0513,8814.8301,4740.8926,1.8593,0.046665,0.069993,0.03733,34772660168,20731043538,31804359314,9199812309,10487657235,8814830.131,9274335954,3780.411327,0.021661617,0.055607669,0.008792015,0.014717612,748,3608.0513,3683.815867,3776.421014,3583.360946,3465.961965,3437.398968,3410.193911,3373.690005,3359.464213,3465.961965,-142.0893348,-3.938118474,3608.112541,3584.677296,3517.566,3680.617625,3672.158748,3614.652,3774.25809,3751.620725,3719.3115,3462.307784,3393.475024,3356.083
2614.1172,67.8296,7.4712,0.3208,1,0.0001,0.3983,2.4579,1990.5261,3664.8589,9007.8564,4892.5142,1.8412,0.039835,0.059748,0.031866,35642631529,20532819826,33012523761,9738677013,10902409961,9007856.69,9804668797,3813.795301,-0.094363654,-0.183548534,-0.06552932,0.012616527,749,3664.8589,3730.552412,3810.848554,3542.21266,3485.062638,3422.970081,3401.292314,3367.897676,3357.580389,3485.062638,-179.7962617,-4.905953179,3665.045523,3640.360598,3604.2417,3727.843662,3681.098153,3711.4124,3811.746997,3755.667572,3805.8833,3509.66984,3450.47061,3419.2266
2614.2695,70.1963,9.3041,0.3233,0.8734,0.0516,0.3321,2.3784,1845.7245,3446.3149,8196.7158,4389.8711,1.8672,0.03579,0.051363,0.0276,30270487199,17648288559,28248462270,8102492735,8934829404,8196715.358,8160538391,3571.892314,-0.030739977,0.009247674,-0.019569742,0.01103329,750,3446.3149,3500.930375,3569.65851,3495.146265,3490.651909,3410.433449,3386.704242,3368.018396,3353.718356,3490.651909,44.33700933,1.286504879,3446.448177,3441.533339,3286.9258,3499.60575,3484.065065,3383.1719,3572.13778,3555.378902,3435.4368,3465.849979,3321.01507,3220.232
2614.4221,65.1458,9.8838,0.3167,0.6067,0.0921,0.2817,2.3449,1867.6857,3389.7317,7948.5815,4379.5361,1.8149,0.032775,0.045018,0.024378,28709710264,15549189037,26943559912,8179597130,8916055337,7948581.863,8236354408,3502.670837,0.00293101,0.006080902,-0.001587094,0.009832665,751,3389.7317,3438.165034,3500.830156,3474.077595,3478.261627,3403.718952,3382.318788,3356.212487,3349.038809,3478.261627,88.52992714,2.611708978,3389.700003,3389.548675,3198.4155,3438.554099,3434.129582,3297.5217,3502.707433,3496.811197,3319.6475,3437.946633,3347.102907,3163.8389
2614.5745,64.58,9.3422,0.3078,0.5982,0.0933,0.2772,2.3546,1869.5801,3385.6763,7971.9131,4402.1133,1.8109,0.032385,0.044379,0.024042,28738481236,15464384773,26990318318,8230103430,8960590950,7971913.416,8286591459,3497.116178,0.050680671,0.029031365,0.036841859,0.009703044,752,3385.6763,3433.437189,3495.321427,3414.833391,3437.813494,3392.846162,3376.869182,3352.649659,3342.030282,3437.813494,52.13719375,1.539934392,3385.67938,3391.742388,3212.4768,3436.301342,3435.279064,3313.516,3499.375602,3497.644627,3337.066,3426.542132,3349.503708,3173.9902
2614.7268,65.0923,8.8007,0.31,0.9075,0.0401,0.3443,2.3971,1879.871,3498.5393,8386.3486,4506.2388,1.8611,0.036435,0.052848,0.028346,31477973621,18289362194,29339970007,8471147591,9366514006,8386348.556,8530688617,3628.359213,-0.0653966,-0.080454243,-0.043856902,0.011307559,753,3498.5393,3555.199019,3626.008579,3379.151727,3397.176101,3390.337764,3371.323656,3354.876597,3336.729209,3397.176101,-101.3631986,-2.897300557,3498.365724,3478.704883,3360.1975,3561.412375,3542.915187,3458.4736,3629.295649,3619.355698,3520.9287,3393.005852,3314.912132,3264.916
2614.8792,62.5365,8.3607,0.318,0.6475,0.0843,0.2948,2.3396,1827.7101,3357.6074,7855.4585,4276.1108,1.8371,0.033695,0.046749,0.02527,28152992794,15718588912,26375544828,7815490441,8546223166,7855458.273,7871241841,3472.669606,-0.058903248,-0.028145685,-0.030945562,0.01017025,754,3357.6074,3407.10273,3470.741981,3339.392033,3359.327344,3371.307624,3363.345668,3347.585134,3333.898133,3359.327344,1.719944252,0.051225294,3357.720861,3359.572555,3157.183,3407.146473,3404.639624,3253.4756,3471.798767,3476.390859,3279.174,3346.682291,3328.894283,3139.5984
2615.0315,65.6994,8.4574,0.3234,0.3741,0.1563,0.2077,2.2635,1832.267,3271.9727,7406.1099,4147.3364,1.7858,0.028585,0.035844,0.019742,25617967602,13023894461,24232590409,7599027540,8143786627,7406110.206,7652789023,3366.851636,-0.024546397,-0.047061708,-0.024064878,0.00810232,755,3271.9727,3311.503856,3365.50204,3304.548461,3310.739928,3349.903138,3364.029938,3345.131527,3329.251177,3310.739928,38.76722828,1.184827376,3272.201616,3270.214954,3059.1338,3313.314019,3301.41498,3144.1367,3361.161781,3354.128033,3123.4766,3277.394519,3272.545955,3069.224
